,accountId,id,name,profileIconId,puuid,revisionDate,status.message,status.status_code,summonerLevel
1370,AKdE2aHa0sWMSdCwp4Fy05xeOTgWVdiy0G4XMMti3Os,kyx22gDEfDmliY0ARrkQNT6c9T8LvJPEtbU4Rb_kIccBtw,looc99,7.0,sTxKsBE5dOPjw9LRh_0aFZpKzIdsq8vXHYrVTw84KLhwzEgO7fbOvdDjomM4pa2xm87Fni6jdJjSBg,1595813105000.0,,,233.0
1371,XNiRVSgII5PK9T-uyNuQdQNKf1VihrdlHW-KIuUI6Z3oSf0,3NHgtgH2s90tOw3g8fB2VaSBVth0uxErQyrjJ73XWLsnpbc,0S20,4568.0,9lbqnheeUTxkIPJoEkvwIS71rkEWAhJBrcn8pHvwBoRfn9VT8uNUEieu1p0yYt94gSRv-FzT2e-PnQ,1596096469000.0,,,80.0
1372,-Jc5j7FuyMV4lVmCZ2EiNjQZeg8xQ78hV-0flyUeCtbd,cZf1f-Y7EAZc6OXuuDYa6iXCavIfT1Q1sTbRFz53pe-Svw,포스텍19오승준,4661.0,CbrpyGOiPMQlGmtGP7zlw06WpRNP7D2eS1CdyY9E0r1TF6mONcVywq1up3siYndLIzwFPaNbD5lFFw,1596101066000.0,,,324.0
1373,ZRscwxjYc1krTrl5At0ok9m7B4R0T4UM_jjxtw6xsLcMeXk,kE92raDjJQd6A-PqEi37YgW-i1fHptsBI0TzBl1Xenahvzk,방심했어요 앗,3379.0,rbq1pqGptChJnPyxjNErP_kNLJX6xUaEhesL8LYgIeWjesuTlwfEOEond1QBp_VPWEyksjJ3oySxNQ,1596042406000.0,,,125.0
1374,umEsLz5ovKR0nhuP2rpiqyrbvh2nO-o6C6BK92D9e3N1yDtWtQEGW1wk,CDJYzrvgv8UOPlW-BOBiI30BidKRLem3Tj5eX07s-shPN28,No soul,4480.0,zCv92-8WS69T-ahUhH9zED_698LzO3tILtywGEBsIRE3UoVlhv5peaM7dGyF0DbD7jgobYNzsYEBOQ,1596104232000.0,,,104.0
1375,Wli2-lb4UMIG8ZefH7qZb6gMnKzRzw7_o5H_hZul42IE,JT1IlR5H8v6CS6m06Fe2qi-m9ndIaS1hMHc6NSrbIm0I_Q,wojiaowien,4568.0,N31ep-h2kO7vq_D71v5rX9IPMcJyiA7K516QgVeLASV-C8TvgIfoF7emJJSTTb9rOc297405uSQOgA,1595990330000.0,,,68.0
1376,r_n8cFt1zix8OE3fJ5auoLNJfQrjk1CdZ4XCdaIZPZwt,4F7sHlO07ZY9byWkW6X09UyPOCO0FKtBtbBjmIfwyySNLw,Can be funny,539.0,Q92pAQpQVTNvHc628QmgGdoOpgGsvbzzEPiKsizCYE05iwGZSAPys4IJsGnoGTx-bOo4Q2Qc4AYNvA,1596006421000.0,,,188.0
1377,ap3K-V0cdZ17R3yHTIPDumE7hkJY3m9uCqVl9jJz121u,muHsur0kNp9b84GDxjf8cEx5WjqHxGakGiz1oTiK77V2Yg,땅꾸넝,536.0,Nz0wEDbGco4zy8Qt0EjWZrtCaD4Ok58az4wMHG0IQ0kpDVN3PMReHYPHpQiabVPyyAWSRm6matF0dw,1596081038000.0,,,371.0
1378,QdIWMHdO-549U_3OnU9QoMj6gLUNRHQywmAKQmgZbnC0GwDh_bveat2x,TXXXpzdfoICmUFJxGSNdJGuZGqEVQ8MehXgEHz6Jz7zVpqsm,Xs Ju Mp,4629.0,Glwp6k0c6xU6qFgZhKDQae4udo9HhdVs2cD39LGPdM1rbPRf83JtnYgi3bJlZrETPp5IETL8vg0cAQ,1596089742000.0,,,50.0
1379,kAW8iCospIyurE4v8THTlQnov4Cw6Ob9p5gwpK-SXE8TrW-umi_mr2gW,Q034gxoXr8oERi9u2rOCX9b2mlGkUAU0F33D2Rt7V1zXFd4,ALanlanlan,6.0,xDLeAaS2oYlBdyRUDXfMOiXV1GBAKR8MRv0mMej4Zy_ZV2FISTvjKLK5aRMlyKsuVootn3WPUAIE5g,1596016005000.0,,,58.0
1380,IgnSMHG03jk5IdR0J2TuXCT3kHu29Lhd5dh18mDIKdsMYF4,0wxa7UWJ6Z8HWqZK6ZgLwb0sTrnGgfDR0UKL2AO10OWSMZQ,우주검사,1635.0,peFLaUNSNxNqmdORKO_ahWMwXFvjbOQflzN36IADuM29Ru4F95HGKCaz74NA7XBumH5Gx3EYBgCJVg,1595320780000.0,,,297.0
1381,K4JPlgCCyku88j513mqY1cZMA2jQQY1s6G-M6FgrxIbT-zf6yqhJ3GwH,wpHhQlbO4CqgsntGzGUqPIOrzgAZH2LFrf8jwnYyvO7APcM,Nite Strings,4564.0,r2Hn7fU13cEEdapOl0wZvN_kxma_9OierE7tlZ0pb5xUDx0S2wvoj4QWaC9p1yTwjo5QMkqljdFVJQ,1595735834000.0,,,48.0
1382,dThNEs6-M8i87qM2edn2mYmLaDoEeQIdW1wqlXtTxlYXRm3eLhuIvXGs,NUEXLMtD7c45t_UCsEGSQN-b0ISWGT-AoR_hmr6fHJxRHRU,ni men ma mei le,4641.0,Ujcys92g0DSCJhnqzYKnxA6KDh0qbfBz7l54_-UPW9u9QpR3ttrsTbqhxoMkf-9Cao01Z7X_kOsaUA,1596090077000.0,,,89.0
1383,x3IKz21GWQk0xfwWe75Xr6JN5X4Jpja-N8sTTP7uB1ZvAM0,aTadn_FtusyNgQTMqmoPBxU2rey2GOVnfE2b2phmkeXdrQo,누나날구속해줘,4655.0,1tB6RBZl9ZXqxV_Dy8Nj_1pm-emtMS9UWEaBlHIxHFnSMlRfM2diCCjo0LtVtLZU26p1t3owloeT1g,1596097916000.0,,,315.0
1384,e9WcJiD2gDHrp2_ZPt1vu3e0ObEzAjAJlABcoJxGNs82ykS4Zni8t_hl,FWEs62QD-6wBrk8wnrf23W9vi4LwlSLfFGdHWZllotfB9ng,RingFitAdventure,4535.0,LRAfVL08aXYJ1fCtOc74gsEofgqu0x_jxWT4oxN-fJJdVF12Rq6DYstkb11vdRCy6z7frkUhbylbVQ,1596099710000.0,,,71.0
1385,ssI_Nz-aGsYq1EmjXqOwFyUGPbSGdyaiHc9oRCfrmYdFHFChm4TX22Ml,S6UdwZN9AMnEwYCyOj_XrcADH6TAijesxiNsg3ihnLDDvqE,많이늙은사람,7.0,jwqDQPb5xp2ZzwYCd7Po4-c4tbIqK4hxS11FqUgR3HPmFJT-yBog7JJCPw_FfFc8d85j_2LDU9KDxA,1595683382000.0,,,175.0
1386,iCG-Q2a88LZtV9yMVz5et32qF4c-B5OJ7Gbxbtp0bivcNj_RzzzIuXiL,ZMZv3vjHaVrTNclJHSJ_7G1h_rzh_uLmcJQmh7PgSkhe6zU,AfreecaTV 윤준호,4568.0,FNpIlMZIsisA_tStOYb-BnjDwIwLu6lFlyS5yCsfueJk2y3la1ve8hihDLNsupXgaBsio3YOXXXimQ,1596066937000.0,,,147.0
1387,LutMxwzYSgrlPpaZJKpVsaCFEOZp5Ucg3fV1ox5kMKCdzxZ1Qk61Ny33,qnL7g8sDUE6sc5pY7_HoDL90q7Lw_EXDPMA3sSo3jUtejus,XiaoHong1,4589.0,t1NYGUadonhLqJwb3VUZ033mvlC-4xHCaqfQfE-hMXKJqkf9LzKI8J-ZhiCxrHGFl5J1QDM_Hhadcg,1596100746000.0,,,153.0
1388,L9IqqO19z7GCLmAmFVyc6u_sk8dq7HupD8aFVQv5XYAjaeM,plNRfNO70B73b9HK8Uhv3G7C-S1RN1p9hM9aWpM-Qclktlw,차가운인어,7.0,nRLdsw2klXr7IVP9MoD_KNRKssnc9ZNebmEzlXanQlL1wYzz1rwV5ODPy_e8Ra_TbjM3iCJSTs8nhA,1596003792000.0,,,128.0
1389,LF6hcSn3Cqz8LIJZ1vPO0elu16hWeA7-schv1Qx1IUiG,OOhhxHt-5eVExhhMN53YOn9frlN-FLEfWwWpOhvxYPLYHQ,WUAO,567.0,OKspK_lmBS2Ke0IMsDrlK9igHG20KkJfSvlQGC7MC7Dc2pvW2KekKPgwl9F_D0Qfnkv-ejcaiEhwyg,1596093105000.0,,,196.0
1390,PyLwOUWYsCxX1Z1j3-79lFzfiF0HNhWGsV9JWQ4nwOUF_Rs,adaN5ft7yyYQrumXkGinSyBmd6fVx8i08iYC1bwmg8lbRBc,Jump in bush,1151.0,OUETQUN4E_Oc8nwF9MYc9niFSQk0mvgajiGL11IvZfZEJpHC_x6KoZV5zmXYNN6jnB16UbNdEYdqHA,1596075741000.0,,,293.0
1391,TBJiw5fLz8s6-PqpFFWnGmgoN1Z9gVHlSQtW-sbBM1DbDrU,1HrU1xJXEKB0YcRPFyoOkdqZhNWq5CwIusJXgT5JCfS0pFo,diqierr,3838.0,AUwCbdASiFmHTKSWkpYIY8gai-m3Mvp47vFLvNm01spj9xnZ12VF2lhrBbfNZwDfxxVI4ZeCMJZY5w,1596074306000.0,,,283.0
1392,Vo_kwToRVpYAYrMj2fHTVXiZcBuinjEL1TDAdIHWVDaHL6WmH1vJOOgL,i3orK58E_jd9rnWHbbyvbi392U672mx3dlmslQ2DaC7Gtcc,EugeneKorea,4655.0,jr5_O7mCVtBaRbjDP94kgfD0uRJntboNDi0km4985AIc2hC1lxTy90aAP15GAmBU9LIBeBH_X_TBuQ,1596070971000.0,,,127.0
1393,ERE_0Amm6SBof86G8iKVB8LwUJ1rc93qqi8VvhVv63zn9AM,r8JJF3YEdUbruQa96XQoYxtmpFkN9Sj4_TMPs7Bv6ZoxSmQ,TW 진또배기,4259.0,5oF27SpKQ1Q2VSAV5F96g7znr4-9RVsnOVGV0l9q7BMcapprHl2UbJWkOrO_lJo4Hxt8GXh-YKJgFw,1596071688000.0,,,245.0
1394,826J2RboZ3LhLNMZnDq0OefODDqWmKwhV5e59jYeqAHUSJE,jnsFxS527dzNgFIiFOtGzxk2vRSsRLhkd6uJ3Vtp8XdzcVA,Aln,3543.0,abs8oCwmDrTvZHvTcPW8nC4HH21TAVGAqFVI10iS9Iqjuma_pttpr-VG3cuJA_Kej_aUwgJKZxz7hQ,1596009923000.0,,,73.0
1395,thhGarXoW1dTP1KJ_49dSrwFXxwdsg0cWrY69f9ImZTH,v1-B2NGv21KBgA9mlYj1ZceURUbM_6x7UdpebqL2yJWIFN8,군밤광,4568.0,W3cnq1Ve0ZbxtJ9exGPH6gYZ3FaZ8-_l1t5psYNBiGfOAYXYC1aLawd-N6-v4XKl04F_X-VKnJXM1A,1595994177000.0,,,143.0
1396,TI8m-OQmypRIP-Kh8rO3MS5KGm3Wp_iWkS-lLCRmahkM,zprjIQF9eMt6G9YnTOm3MlZNrA44eO_R_E27XUrUCaCqzw,꿈을찾는사나이,3955.0,mqZegsdyrGHRQW8h8oCnC-GTJO2AoUS9_uvk53BGTRGZ2AfgftkIe3yZvf4iBAkKPEpsvYRqsVeFmQ,1596026456000.0,,,148.0
1397,B18zBEKfJJSbTf1HTw9Tg2WhyN3lx8_M8QtnWO_SYnyqVtM,0RQzZceqOCIO-r8DDwFHrjTBgTDV-fMfHj2DdJXiiCGKSlw,PushMidDiveBot,3018.0,4pxuiXYGcGWCVLdLPXcN4T4PE0AgjWMvo08R9YsOeTkRjHdnDrfgKTCJvn2zn2Ddq6KUbSeby07sOQ,1596082309000.0,,,113.0
1398,peChf6v81qdXxlIgDOtlDLsDMnB-i7ERtsE3XLptYMuMufz6L4S3DAkf,QmGaTQHn2uiKD7eJ4KHQQBxLT1RNE-6WBAftR87Aj0Bo_xY,Lucir Lapis,4568.0,wRRzOfhV6u_vU_lQor0kypBvUTNwnz4JbPa7H9vOI_7J7bMl7w7AnXo--p_ZItlyJx-RYhLrk17zMA,1595995155000.0,,,69.0
1399,bYH9VtxLLcU7_gnGGWR9cWZR2-P-LZwRf6L7WYMAKSuZBVg,J-ias_DsEUm3fPAhpo1ws06ddCRKLRLPwkzkjpmxCLcNI0E,지난손,4571.0,J7DYelLhq-52atSmgae8R7zXn1xft073pBtU2lt8RQGmVAcP3DiGDpwRtJ6WcWeDX3r2w1lI_Wiwfg,1596105900000.0,,,270.0
1400,1IIR1r9-mXyyaVmPKq_JhkTEy5FnnGyVNHsXaPrKIfRYyKk,jzcAvS2hJigfodizLKff3i5IipKMcdb1K6-b2FmUbC15Ves,미라클 아칼리,4426.0,AnyLL1-J27UwZRacV6AUncrklTvMvDG0jlaaZaCdIMR7BTPnlxbTs0zj_trgPx3rsVqqFDmHMerBVw,1595884832000.0,,,637.0
1401,p3yiH9-pOSGZWuVl_nho_6dF1kN3p0AgiDXgW6grYYfPIR8,mk1AqLDSlLOnZ0XLXyY6fLQL2DIaYYBnnssjklvCmcMJ1Ds,저 마음 여려요,1637.0,fDZ21n53tQZ8uKaRwtVzTlFOypBtofZMuds8TuIdQFVDCFuOteNE_OMj8WbH3HXyHoZGhLMpo_oSWA,1595925880000.0,,,175.0
1402,6jjyUN5CWT9xf4hG3MY6o7QCq3qoUcsnrwFDZhrRClZWnVabboU_4elu,CG0JCwDNH0iNZdEtxYBGeM01jfazfR62Lsc8N_aB4vGfPyJy,miserable1,4568.0,xxqe5NSe4eQGeQTDEgRWpU3_jN014LIdVKUuc3o9En3zrPDhaymbGJiBZ6xGSttG8vMbINAiq5J6SA,1596059990000.0,,,54.0
1403,O5JxzC34H8Ja9FylZ0ogKY8B9ZPTLt6Nb-KxVLYNnfRDX88,SOicf69nZmU2aVQMUmRNMbU8evPySC3Zw7167O3bxDnGgB0,   XxxXyxXxyXxxX,23.0,A6PTbJ_Bqmf6QlOIdhk0ZFwIbjRfE65Uo9iU-fP3GAKU3L-pX2MaQ-FUlkJSS3zrPXL9eislJ9GgFw,1596073835000.0,,,112.0
1404,VWmMoPD_k7pjCus_Lypdr8fuageUmhNWdS771feZcp2N_Vg,PEyBl6HAjkIO40xXXzJRT--ufT4rgvkxQZMszp1Xxp_rFvc,안 또 죽,3459.0,tcY-EJXIwKyXUN3baujqZVVECW-y4ekJ-YgszGEdtLSyx4xUC6EjCZ2uKcBQ2nz-j3ytdFWnA1bTbg,1596024213000.0,,,248.0
1405,xio5YbNyWnvMPBF1Um-0sA-kKEAf_OSzcGasdhWBhk_TvJVk3bJ1B4wD,Ddw1Dd0FZXeUIM470Tw0T6mrm869D4TjL8By3qIRCd96ZCg,몽맹먕망밍,4244.0,juz6JrtmXVg2nVdQsth9atB564m5PXRJMPGVS03Yd7LQt5sKigQFvoU5eS_WQQX0at2GLZFVTZZ78Q,1596009894000.0,,,125.0
1406,Nj3I997ZrjCjn7JALJemBQZShWEfhjohUDIObXIe7CY6-qMdy0a42kDR,4p40-ZRd8Yz75u0w_Y8YH_yF2zR-J0GSg5gf0HaEp44mDsg,Meirenyuzhanshi,4568.0,QBIifoi53MGv6aB6rUezKyFwyXMQEEgrez-rJrlTtrdLQT-FBl7iZucZNs8GK1l2TW4hAbAlvSAq1w,1596077151000.0,,,64.0
1407,jotxBV-jgledRInqdsQK4CIidgu-uzGVY8TK56l96a_GCmB-JMpFVMn1,lLVlJmmhQPRaV-GkRS35OJqNjv4ElsB9OSP_MohfX8zD-cM,소원권,4574.0,65x2ArYQ0Kvi4XEF3PmQQzNVEz4SWlwfE-f7pe7alKAAwU5nGfMoB8rffQTxaM0JF4aAID9g1wPeUw,1595735807000.0,,,171.0
1408,sRb35pX_L8q0XyKZ1GLR45q8pD2KTnz7BVQyt2SGLaAR6yMNPI6WYnCq,1JbaRtYuqgb4CeBJbSfnyqYzGW4rBm6zIPrD7OivVuhPML8,Pathetic Rebirth,3788.0,nsB1ryWa5fM5stkit6FDX_Xpsu0KgozWtjc3Xqn4IpeSlq1a0016vq-_cH03iCAIRgeqbOf8qIPZFQ,1595987381000.0,,,113.0
1409,eTUYmy4srMt-nrTHlA_gBqZmhYQ3M4AZn4_V3uIoogMl9t9TlfHlvfG-,lu6v2FQ7He78mCsioRo8OXYcu0ypePsyTJ3XYDoJ8KBbRMc,Memor1a,4568.0,fW5qQYHie5XuZj_pPp5nUVWhHmbZouOso_SL-YvNF6E3VjUyyB5ZMVV9m-ywSMYFxjt4EUwkcEx8Sg,1596103536000.0,,,89.0
1410,hP_XBfLT_PoH8Ysn8CI2nmIF-NdEREeG9d4TVpzwWCdcdzMg-_l8GkcP,YsWaVPhUt4Ogng39WwGhWRJs7oal_cNzxhMmpMAnaUGAIr0,to the sun1,4589.0,LzR0QTWLaUDMG9TLkfp2iEPDdhAoP1Qs6en5rso_psk5F0jd_85Opa98bSw2Gx6TM06r99bIWJNHXg,1596075475000.0,,,62.0
1411,J9wHLnoup-NWp8qfpQTN-gFwbIP6VtH3yr5LSHTmCM9C2dY,YKrtS6kw7mwJHT7IqJ3P50skd_vGUxjginqYBA4exO-iK6s,하미닛,22.0,lFdBJKin6jTGuTgAg-cpzYIbChSbpokeVaIrxwT2A51CDaECToWNwbT0dc6-674gJ3ip0FuH1oJuFQ,1596075945000.0,,,114.0
1412,vYusZeLEQX2T4o1cQOdqYby-EtNMa8DA5zE4k87PiDb-WpAWkMNKeHN4,DTH_LMeTZ3zI_p866QyJz3hwv-Y3K0WGt7g6mdgKGYELNzE,yizhixiyin,4492.0,LmlbFo2mx46BfuxfKi4Kf8G4ZHFTHKH43K74XzG8wVkXHVcf9rvqMLQXH0cQoAlYA6z40HvBvC0kYw,1596007678000.0,,,207.0
1413,-Sek62VMF27o6vY8UrqBgAU08YQAJk3yxbORL9enb39aYBA,bnLkZTPvryfeRYaUjM9Ewh7i7nwJVpLRnGJheiEk9kmR2K8,unkn0wn Support,4655.0,aq7PTFfXHSHYYinXk4qbPhlkfWATmbOeOI88JPAFhBv-_yZy3wXgJ5-AwxTpbpS2ihuknw2m9EvW1Q,1596095769000.0,,,313.0
1414,QH_1rMINrOGPKcqF4VQe-xuhOLGIVzJgFpPzTFVEuQdHPe3STjsn8QO0,WW9rUnIzrWV7YgJJ6tEDMwcwzd4989MhWR3tzvp-dAYoRh0,메자이같은인생,4025.0,D5UoyYXXeZXpvBpZesaKStNwEJu7HfhdwCaTxXjbzHayGe6-o4kOp5QyAvvdyBgK_X3YygcEylt-mA,1596089412000.0,,,56.0
1415,bN7ruBrMvnat16xfjB6FcyQdZpC9UsuK1bUh2hMqfb9qwyamZeOA-FgX,dMPb67ZeTALsQ4IgFy43U9qLK0NG9WnUlgtqPsqFraWTY-g,ADplayer  fans,4499.0,7nCqM7z94tiG-hM9qL7n7H1OCnuBbROFJ85y-wh48CWcmEjGBuZscI-uf9Lz7OAn4Y7pWOMzobfamQ,1596098449000.0,,,177.0
1416,Ce9VnYJvmREGMPzZ95DeEVj1WmqyIPxb2jNjJ82qUCz_VbhhlfJfZuSx,ZN10sA-z_o07wEmoNnUapPoj92VBi0FNx1dXSzNm0Ltxmr4,feelin dejavu,4568.0,Lcwk9bFIovWcpx4bED08Ia3dgZPA3NBZGVXUd4c78Be2K4AzpzzijtP9PT1dgFh2Kqn9OHjx6Ii5pA,1596104217000.0,,,247.0
1417,1AnVK7ZIqQbFHbp3uTMqoxCogZgQPnYgT_cJjDp0s8v9,a46KKsFbhh-ZlDc5oKIRMFq0V1pNOJn9Hb7dkM0njFLSTw,왓따 딸기맛,4248.0,Qr3VRjdUREpN2w3Q185e-nBfYAyILOdDdPB-kdeX6_3ceuX_p0PBYbJT6uhe3DuSV_ZyZhpinWtZfg,1595846671000.0,,,289.0
1418,SnCV2c7HrTFaBoakh341xzKbhKPCrNHwe9oNjio-KcP1aWo,CWL0sghdeLXebpAM8DcYZxo51-IJXdHeh9sBXteFoUFjHVA,내게로 묻는 질문,4661.0,TjeDd65bnJP7-M-N2GNGy9tyx5Ry941ARiyaU1aIQqmelS8xc4GIq30hvXDFG9GI1x7tj8OvjM_JGg,1596013929000.0,,,306.0
1419,bPYVVNsPKlIMEeADOBnBQYT84_Wfm04LFcnE7KPE9Urf,9UiaVr-HCYOYllpSRO7XlImJKHwRNKpM1cSl1EAvTLemPg,학습코디,23.0,24QmCJZixbb6hucT_FSKqmLlsVsnMYe9k4f7p7CJaOcG-hVRnzLE2bF8ZA2xFeddmvnLdyryihl69g,1596018913000.0,,,140.0
1420,6X6zu6N9CTqOYKvrI_-NHtIwXVJN8RbNnO8wcmeF45Dd9Ic5NP4dy6jE,E3CwJXvuPGTzF65gN4lS7IG_w-aNvtDX50IUzCtscpukTvA,naOvO,4661.0,4ZtvgEIjA-R7-oZE36XTH12vzfbHyMa50rle7HqNaBKil4-gAotQaVu8Qin4ktOqllKWjYN26W9rMw,1596075624000.0,,,132.0
1421,9QDGkD8Yt7TRTtYANFYYBUpD11-H0o4sHjerKh5IGakWyU-nZsxSr3kX,gCr4jg6Wz_cVxuSMze8ScZBrf15W3DPXyh8LHQhXnWbCLtY,Banos,3898.0,cE-dSZmozjpS-K12evCBastIeQLf5intXOl0FVpre3fc30gqNTqkhF9eLPcu1-XknXP-6OBXlamwRg,1596090677000.0,,,141.0
1422,zI6zKK-KA3KVP_0_huqkmFOXYW8zqgBUyWWXEAPBewt1vMs,Vqf5CCbbxtYbsou9ZlfEXIlllbudZVPeZzqamNZSr6m1SIM,sever net,4655.0,zQ6_N3hoqugY_egdJHAYTFcX6_J7p9VoxPppFRc8s0fgR1RfGFu7AT92gLCiGnXfEeiexGZilvXKCQ,1596096653000.0,,,337.0
1423,rb-mqMZyU42wuMpn7BI7b16GnclSi-jMe4btirAzqbw,5c_8Ev8MMW1kLUL1F3fEVlUEEZXj53mOkqFAfGXP0iqTkw,페르세포네,4626.0,MLbjh2Pzb0IkFmTTb2ia_INwmWdi7E3isedEqBHJxuKfaKECY5JKNJ7RbDrOYIxA6hDf8IBdl8BYTw,1596094908000.0,,,272.0
1424,llwQnsMw6gamflRnJxDfwErjFLj0BxfejEZvHOWIDGs-8D7Up0idH3CS,TgM0Brwa5vdNxdPAqxLmWkK4yef7CJTDzngZV0eERvUMgIU,윈드 서핑 돛도,6.0,v2skqpQ-8EGi1ahglITGUYa_Ihvl6bgvqxi3n5Z5l0Us2U5MNZL_9AhqshKGaQzF3_v6Ah1fNzZa5g,1596100778000.0,,,80.0
1425,VUK78rm1y2YVHyQ--BoxNZBBKR2-gJqwA9rEGy8porXJTN9VP_IF76MU,4OpXLaT6JliLhMjv2WuMW1tCUTbzrHY2IbOaOa8rPTpjknQ,xin hen ruan,1104.0,LVOs125yc2oNk8NR310743ZIvC6P5hCtxtNcxq7SVdfXPPql-Z90eX13Hk-oaUMC0V0nUmph6qBuFA,1596069186000.0,,,67.0
1426,N6eQrO1glcl3l31dDZf4nd6GQMyXnlbVqw_I9JJCKka7,cKSKq5CIzQTxCJN2ZsRieNfoBCCEXiR4cMBtsmIVJFCbVA,명량핫도그대첩,4248.0,WRLjl96XDFw6hsrMJb7FkBvJ4vBaPMNfo4Be53fcTihqR6bSzv5suQ_ye3lCPW0tMSZ9hfQZQY91kw,1596096686000.0,,,179.0
1427,pp0K56eYQ5hO9jN8suS4nnqBZ--q7AvCG4WUm6_yyXgJ,ckU6PbpQRy1u_0_rTtpxoQeGRk8mMDQFSGv5KXmU-z8Clw,정민냥,7.0,sFaraCi0_HE-YNpq1tI9eqS6YuKveLr4xJp0HyEp5jJdGyrwv4FeurPNak7a0SvjLNmPY_mVaoHTzA,1596097728000.0,,,65.0
1428,CNePSxBTKd6xuFgOHYf29Eg2qOs67CM5b1y2cZbC_igslp8,YMhutEKTFXhezAtxiRplZ3UjWa4z5zFv0eWSthLsxrNUj-s,집사님잘좀해봐요,4561.0,PA7ShEe2xABGk7etyOFg2xg34YFoIxqtFCmzEQh33XBST1R7ChfVSDD48FXRDzMPkyI7gbs-yNXi-A,1596057563000.0,,,211.0
1429,,,,,,,Data not found - summoner not found,404.0,
1430,Cisx5vOO_zrUAyyCoWMzEjqnn08SqssUuNrk-ZyNChgfMR8,Sc3pTbVWi0uU8TdJoFbf5p2b1Nmjkgos8NrQLNizLQpIekU,벙댕이벙댕이,983.0,tyWXNL4Blwt_8iEGd1MIRfcrzvIaH0a9hgaJdm78umiBivweHivr1rr-FtDCjj-uGcPnDpBM9aI6Gg,1596051597000.0,,,243.0
1431,06B_7K6yoSOT7gBjqP4-DKJcCGaUVFmqmP3DsWorKRvN,5iU9GMuRTtE6D9dKHFPU0PKZ37sQU3ZAXsRXeoUKqRw0X20,싱지후,4568.0,7kVAAZPaLHYV5iSQ3do-DpNZCJzPaga3QyLlNEHNw62aC6r8rC0HdskoXXNYKn1zICzzNAethNOyvA,1596091918000.0,,,206.0
1432,HelAmcwwlHFrYReYXjNMBMaPxm1UQ13d4BTxEC5VRTyx-oIbGuMdACD7,pR0NIyJtZX1Yb_GdEnqxVC1Q1xijSOxDPkG4PmvTq1BxdbQ,H Agent,1630.0,D6dZl-O5NfVCkxC-m470QcJS28iJmqL2v4TFmfZUL2d2zcpC5j_E8usoKWy9X-1iWHTv-zSh0ZbLGw,1596032508000.0,,,404.0
1433,bi3bC95QmzuPhzmsmd9geLBn66zwmNuxJ5Oa_kbU--L23dl6osYQtmd9,W8xagw75B7Wo5TxYnKLBi9wc6ZaNfT7Or1itAwjeka7hg3E,ba   wei   o,4589.0,JPYOR9Ndv4t4qBqwcdwIrV8ZrcsYjrSPrTF0m4blocw3J_OsIVASRoJ2qEN3sXX9ixduWho0c_YGOg,1595990334000.0,,,44.0
1434,nrZ1oUWIBQZaP5LjBsbwyCKRLjBSBictZlsC_pg0AjlADcUG7swUXtoT,bJMZ63YG7krzAFkKNWonLvB0KdZqucZinWOs5k92RGUodVs,118승현희민지원,4589.0,sLPQ7bbRUI4QjVRCPsMop1YYM7iAvV1HnQsAg-ZEgogNcovMfs4Dxal23oJEjU5TEHPdhvqaVXXAuw,1596068966000.0,,,61.0
1435,YpnwrST2FP0SuXQ4mwtB7wLnNBc9P9DVOndfCo5Wy77etf0,5EYb3vfqy9zAGJ0Kb-1FQendwhvtRIgMhU6lkKh98bB3Y60,팀운이어머인계정,4018.0,xkNEef-HM4OwGcoUIiOm4QLiTyCQdUo5NDLjaFKxSEpbG1g8o_FL5jDkanqK6fdt1vK189pdtoBZLA,1595964955000.0,,,126.0
1436,lnZYcvb8C311OErdmsXcyH_-tY6M3KCyBQ1VdYxXer1ohphx3IxWYhzW,60YzMcpAe_-Zkp3l57hzoHQ4C0eQY2WCo2jswstCQo528fWO,can see u,4655.0,EVJ5soBbeCo2wmBbFnHv7KliwL_V8Gl34luDUGWeWXjKxYt2Nt6LnX5WBHxny_sbmuO26fd-AAcTjA,1596093698000.0,,,67.0
1437,xNTyYqstaSXnona_PO8PKtG0kawdE3bq9VrwrmEpmv16,C0ioctUZAF_rmZcrjaKlh-WSFQ49cT02hYTvsdvidQkrmA,정글몹은 정글거,6.0,h5FYab2LHtAln6VSyUa42nM_06JQWfwp5VNbUYMQIO8bOdVLuGEagOdZy-68nYvy3NWlh4Q2X8L4Lg,1596053639000.0,,,119.0
1438,f5iHKGbzJRT1ylNURj0xXKPveUnszO0pTtw-lL1J722US1s,sic4hMXLnD_P9K-XeaUvz9ILlwzDNnyxLYNIdGfEo5j5qWw,분신컨트롤,4533.0,eUorAl6oh9QGbYjzIw-F40HF5gBbGZE5UUo_wUAza2G0f4p7O8kv2uiLVCq0jJjwL2UwfbjzUnug2A,1595724135000.0,,,296.0
1439,fydTrKVQchZKegGix5EQTn5KodkO27t0MUFSM3pDG4q9lQFThZUC_1sU,rL6wIa8Ju-bWKCYr8Jv-VKoXfubyF3q2j5OB2Hq_BVMpdoY,H2O Man,4628.0,31opqDB59e0webIYJkevhm2e-EZYxx8-rR96Pw76XIBG8aowvNGKuBWCtYp7dfnC7VkH6m1Udhv9yA,1595639399000.0,,,68.0
