,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,summonerName,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,accountId,summonerId,currentAccountId,firstBlood,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30
1439,4601412818,1598375743658,1173,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,3.0,100.0,164.0,12.0,4.0,True,1055.0,3812.0,2422.0,0.0,3078.0,0.0,3340.0,9.0,0.0,2.0,9.0,1.0,0.0,0.0,86187.0,1351.0,68283.0,16552.0,0.0,18049.0,1351.0,11751.0,4947.0,4413.0,1.0,19059.0,4830.0,4830.0,11.0,18.0,16076.0,2172.0,12523.0,1379.0,10030.0,8433.0,1.0,0.0,144.0,0.0,0.0,0.0,158.0,14.0,0.0,0.0,6.0,1.0,False,False,False,True,,,8437.0,1156.0,817.0,0.0,8401.0,596.0,0.0,0.0,8444.0,1330.0,0.0,0.0,8242.0,0.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5008.0,5008.0,5002.0,,7.300000000000001,,508.6,,291.20000000000005,,486.2,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,,,,,,,
1440,4601329554,1598373735380,766,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,10.0,200.0,236.0,12.0,4.0,False,1083.0,3153.0,0.0,0.0,0.0,2422.0,3340.0,0.0,3.0,2.0,0.0,0.0,321.0,0.0,29000.0,1476.0,27523.0,0.0,0.0,6560.0,501.0,6058.0,0.0,417.0,1.0,2275.0,1203.0,1203.0,5.0,0.0,5107.0,1025.0,3702.0,379.0,4177.0,3800.0,0.0,0.0,79.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,4.0,0.0,False,False,False,False,False,False,8005.0,662.0,451.0,211.0,9101.0,211.0,438.0,0.0,9104.0,0.0,0.0,0.0,8017.0,255.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,,7.9,,469.29999999999995,,333.8,,337.1,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1441,4601305228,1598371515108,1900,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,3.0,100.0,126.0,12.0,4.0,False,3111.0,3142.0,3814.0,3042.0,3179.0,3071.0,3340.0,9.0,5.0,1.0,2.0,2.0,453.0,0.0,266476.0,22896.0,240814.0,2765.0,0.0,33625.0,4749.0,28768.0,108.0,1682.0,1.0,16230.0,24234.0,1597.0,40.0,10.0,27340.0,8329.0,16949.0,2061.0,15973.0,16030.0,0.0,0.0,275.0,30.0,12.0,1.0,122.0,18.0,4.0,0.0,14.0,11.0,False,False,False,False,False,False,8010.0,311.0,0.0,0.0,8009.0,3273.0,500.0,0.0,9103.0,25.0,0.0,0.0,8017.0,205.0,0.0,0.0,8304.0,9.0,4.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5002.0,10.9,7.800000000000001,731.9000000000001,498.2,547.1,387.1,710.2,415.3,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,8.4,,649.5,,543.1,,1098.0
1442,4601231424,1598366307383,1948,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,6.0,200.0,236.0,12.0,4.0,True,3508.0,3153.0,3031.0,3094.0,3047.0,3046.0,3340.0,11.0,2.0,6.0,6.0,1.0,960.0,0.0,310821.0,12864.0,292199.0,5758.0,810.0,36266.0,2949.0,33227.0,90.0,3248.0,1.0,15380.0,19617.0,9498.0,35.0,4.0,18404.0,6555.0,9719.0,2129.0,19512.0,17725.0,4.0,0.0,310.0,29.0,1.0,17.0,71.0,18.0,3.0,0.0,13.0,5.0,False,False,False,True,False,True,8005.0,2309.0,1475.0,833.0,9101.0,4145.0,5373.0,0.0,9104.0,15.0,20.0,0.0,8017.0,317.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5003.0,10.2,9.4,717.4000000000001,481.2,670.0,358.4,529.4,212.3,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,7.8,,799.9000000000001,,692.7,,541.2
1443,4601148190,1598365320749,633,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,10.0,200.0,39.0,12.0,4.0,False,1036.0,2033.0,2010.0,1036.0,0.0,0.0,3340.0,2.0,2.0,0.0,0.0,1.0,187.0,0.0,14382.0,2248.0,10534.0,1600.0,0.0,2389.0,646.0,1743.0,0.0,831.0,1.0,2121.0,0.0,0.0,2.0,3.0,3450.0,400.0,3050.0,0.0,3012.0,1200.0,0.0,0.0,40.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,2.0,0.0,False,False,False,False,False,False,8010.0,46.0,0.0,0.0,9111.0,134.0,40.0,0.0,9103.0,0.0,0.0,0.0,8299.0,79.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,50.0,312.0,193.0,8000.0,8300.0,5005.0,5008.0,5002.0,,4.0,,233.4,,244.5,,345.0,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1444,4599851370,1598320849357,1588,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,5.0,100.0,39.0,12.0,4.0,True,3047.0,3153.0,3133.0,3091.0,3071.0,3123.0,3340.0,13.0,4.0,9.0,7.0,3.0,611.0,0.0,186136.0,43355.0,140149.0,2631.0,0.0,29330.0,11441.0,17278.0,611.0,9618.0,1.0,20866.0,18502.0,5269.0,27.0,23.0,28144.0,6685.0,20275.0,1183.0,15767.0,13000.0,2.0,0.0,205.0,24.0,2.0,16.0,157.0,17.0,5.0,0.0,12.0,3.0,False,False,False,True,False,True,8010.0,1495.0,0.0,0.0,9111.0,1304.0,440.0,0.0,9104.0,14.0,40.0,0.0,8299.0,694.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,273.0,1561.0,1109.0,8000.0,8300.0,5005.0,5008.0,5002.0,11.0,5.8,787.3,420.9,704.0,294.1,941.2,780.3000000000001,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1445,4599771282,1598318700085,1805,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,5.0,100.0,236.0,12.0,4.0,False,3508.0,3153.0,3046.0,3111.0,3031.0,3094.0,3340.0,11.0,6.0,6.0,6.0,1.0,704.0,0.0,234579.0,9992.0,224268.0,318.0,688.0,34164.0,2249.0,31657.0,258.0,1726.0,1.0,14453.0,18229.0,8482.0,46.0,6.0,22698.0,7934.0,13258.0,1505.0,17402.0,17675.0,3.0,0.0,267.0,16.0,10.0,3.0,63.0,18.0,3.0,0.0,13.0,11.0,False,False,False,False,False,False,8005.0,2618.0,1273.0,1344.0,9101.0,4029.0,3312.0,0.0,9104.0,12.0,40.0,0.0,8017.0,1617.0,0.0,0.0,8304.0,8.0,1.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,9.7,7.0,771.3,458.59999999999997,699.3,387.9,717.5,431.0,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,10.0,,715.8,,601.9000000000001,,1121.3
1446,4599707735,1598316394410,1453,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,4.0,100.0,236.0,12.0,4.0,True,3031.0,3153.0,2033.0,0.0,3508.0,2422.0,3340.0,1.0,3.0,7.0,0.0,1.0,653.0,0.0,188764.0,5504.0,168715.0,14545.0,695.0,15958.0,1444.0,14513.0,0.0,1309.0,1.0,9919.0,31787.0,8445.0,31.0,1.0,12381.0,2943.0,8574.0,862.0,12850.0,11355.0,5.0,0.0,212.0,35.0,11.0,7.0,24.0,15.0,5.0,0.0,12.0,5.0,False,False,False,True,False,False,8005.0,1103.0,635.0,468.0,9101.0,3836.0,3813.0,0.0,9104.0,18.0,30.0,0.0,8017.0,648.0,0.0,0.0,8304.0,11.0,1.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,9.3,8.2,563.4,446.7,530.4,340.4,558.7,364.40000000000003,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1447,4599715238,1598313920586,912,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,7.0,200.0,164.0,12.0,4.0,False,3078.0,2033.0,0.0,1036.0,1001.0,0.0,3340.0,2.0,1.0,1.0,2.0,1.0,858.0,0.0,45631.0,552.0,41576.0,3502.0,0.0,7328.0,552.0,6218.0,557.0,2607.0,1.0,5656.0,1602.0,1602.0,8.0,12.0,10206.0,1663.0,7079.0,1462.0,5533.0,5033.0,0.0,0.0,111.0,0.0,0.0,0.0,154.0,10.0,2.0,0.0,6.0,1.0,False,False,False,False,,,8229.0,852.0,0.0,0.0,8226.0,250.0,177.0,0.0,8233.0,6.0,50.0,0.0,8237.0,350.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,191.0,1292.0,753.0,8200.0,8300.0,5008.0,5008.0,5002.0,,7.1,,417.9,,342.6,,675.7,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1448,4599743902,1598312114735,1384,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,5.0,100.0,236.0,12.0,4.0,True,3031.0,3153.0,3086.0,1083.0,3111.0,3508.0,3340.0,8.0,4.0,6.0,4.0,1.0,500.0,0.0,162065.0,4176.0,157761.0,128.0,681.0,30007.0,1664.0,28246.0,96.0,3122.0,1.0,10673.0,11369.0,11369.0,15.0,3.0,17663.0,7661.0,9458.0,543.0,13936.0,13125.0,6.0,1.0,216.0,8.0,0.0,8.0,36.0,15.0,3.0,0.0,9.0,1.0,True,False,False,False,False,False,8005.0,1940.0,1297.0,642.0,9101.0,2600.0,2586.0,0.0,9104.0,14.0,50.0,0.0,8017.0,545.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,10.6,8.3,704.0,480.90000000000003,722.8,389.1,899.4000000000001,475.9,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,,,,,,,
1449,4599722832,1598309327568,2142,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,1.0,100.0,236.0,12.0,4.0,True,3508.0,3153.0,3046.0,3094.0,3031.0,3071.0,3340.0,14.0,6.0,14.0,8.0,3.0,503.0,0.0,297891.0,19748.0,273453.0,4689.0,801.0,60425.0,6056.0,51235.0,3133.0,3155.0,1.0,28182.0,41175.0,14049.0,40.0,12.0,30402.0,6012.0,22260.0,2128.0,20642.0,25105.0,8.0,0.0,263.0,24.0,5.0,12.0,167.0,18.0,3.0,0.0,14.0,6.0,False,False,False,False,False,True,8005.0,4631.0,2204.0,2426.0,9101.0,5707.0,6054.0,0.0,9104.0,16.0,0.0,0.0,8017.0,3171.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,8.0,7.2,613.3,435.1,700.9,276.4,831.2,306.2,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,8.8,6.6,620.4,739.0999999999999,578.4,701.2,1215.8,962.5999999999999
1450,4599692400,1598306711387,1954,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,7.0,200.0,236.0,12.0,4.0,True,3046.0,3153.0,1038.0,3031.0,2422.0,3508.0,3363.0,6.0,3.0,9.0,4.0,1.0,952.0,0.0,297549.0,8416.0,283581.0,5551.0,932.0,29107.0,2078.0,26592.0,436.0,2326.0,1.0,20770.0,32603.0,7610.0,34.0,5.0,20396.0,8653.0,11554.0,189.0,18344.0,16075.0,5.0,2.0,300.0,46.0,11.0,23.0,70.0,18.0,5.0,0.0,14.0,5.0,False,False,False,True,True,False,8005.0,1322.0,797.0,524.0,9101.0,4022.0,5022.0,0.0,9104.0,16.0,40.0,0.0,8017.0,831.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5003.0,11.2,8.3,699.2,438.7,663.0999999999999,318.2,531.8,195.5,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,8.0,,682.5,,597.4,,1114.4
1451,4599740554,1598303328759,2179,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,8.0,200.0,126.0,12.0,4.0,True,3033.0,3142.0,1038.0,3158.0,3042.0,3071.0,3363.0,6.0,16.0,11.0,3.0,2.0,290.0,0.0,252047.0,26524.0,223043.0,2480.0,0.0,27897.0,4656.0,21757.0,1482.0,1608.0,1.0,17631.0,16399.0,13156.0,46.0,10.0,31703.0,9401.0,20116.0,2186.0,16461.0,13950.0,5.0,0.0,246.0,11.0,9.0,0.0,142.0,18.0,4.0,0.0,15.0,6.0,False,False,False,False,False,False,8010.0,464.0,0.0,0.0,8009.0,4536.0,500.0,0.0,9103.0,31.0,20.0,0.0,8017.0,1494.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5002.0,6.8,4.5,415.6,308.4,456.40000000000003,243.39999999999998,684.3,558.5999999999999,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,11.4,6.8,849.0,602.5999999999999,591.6,462.9,703.4,1322.1999999999998
1452,4599639928,1598301736766,952,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,윤소공원,7.0,200.0,114.0,12.0,4.0,True,1055.0,3077.0,1053.0,1083.0,2422.0,3078.0,3340.0,7.0,1.0,0.0,7.0,3.0,555.0,0.0,69998.0,1891.0,61955.0,6151.0,432.0,11500.0,1671.0,7507.0,2321.0,5194.0,3.0,9530.0,6104.0,3557.0,8.0,9.0,14886.0,2437.0,11234.0,1214.0,8885.0,7133.0,1.0,0.0,133.0,8.0,4.0,4.0,102.0,12.0,1.0,0.0,6.0,1.0,False,False,False,False,,,8437.0,960.0,683.0,0.0,8446.0,1001.0,0.0,0.0,8473.0,318.0,0.0,0.0,8451.0,124.0,0.0,0.0,8304.0,11.0,1.0,5.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5008.0,5008.0,5002.0,,7.4,,404.9,,268.8,,508.0,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1453,4503146438,1594489316405,1980,420,11,13,10.14.327.8505,CLASSIC,MATCHED_GAME,윤소공원,1.0,100.0,84.0,12.0,4.0,False,2421.0,3146.0,3108.0,3165.0,3089.0,3020.0,3340.0,11.0,12.0,5.0,4.0,2.0,324.0,0.0,150136.0,105764.0,35030.0,9342.0,0.0,28178.0,19396.0,8314.0,467.0,9239.0,1.0,20946.0,4824.0,2904.0,32.0,6.0,37570.0,13391.0,23692.0,486.0,14156.0,13805.0,1.0,0.0,176.0,12.0,8.0,4.0,124.0,16.0,5.0,0.0,15.0,3.0,False,False,False,False,False,False,8021.0,4609.0,0.0,0.0,8009.0,630.0,50.0,0.0,9105.0,15.0,0.0,0.0,8299.0,733.0,0.0,0.0,8473.0,1322.0,0.0,0.0,8451.0,184.0,0.0,0.0,8000.0,8400.0,5008.0,5008.0,5002.0,7.8,3.8,551.9000000000001,397.2,452.1,294.5,846.6,640.1,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,5.5,,447.79999999999995,,556.3,,1564.5
1454,4503122787,1594487343795,920,420,11,13,10.14.327.8505,CLASSIC,MATCHED_GAME,윤소공원,5.0,100.0,150.0,12.0,4.0,False,1055.0,1028.0,3071.0,1083.0,3052.0,1001.0,3340.0,2.0,5.0,1.0,0.0,1.0,241.0,0.0,59892.0,2867.0,54640.0,2385.0,0.0,9540.0,770.0,8769.0,0.0,1455.0,1.0,6480.0,2319.0,2319.0,10.0,30.0,11058.0,3050.0,7666.0,342.0,6363.0,6075.0,1.0,0.0,119.0,0.0,0.0,0.0,238.0,10.0,1.0,0.0,5.0,2.0,True,False,False,False,,,8021.0,519.0,0.0,0.0,9101.0,724.0,599.0,0.0,9104.0,0.0,0.0,0.0,8299.0,317.0,0.0,0.0,8139.0,482.0,0.0,0.0,8135.0,300.0,2.0,0.0,8000.0,8100.0,5005.0,5008.0,5003.0,,7.5,,428.1,,318.7,,595.3,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,,,,,,,
1455,4498736664,1594316242190,2074,420,11,13,10.14.327.8505,CLASSIC,MATCHED_GAME,윤소공원,10.0,200.0,96.0,21.0,4.0,False,3812.0,3153.0,3085.0,3124.0,0.0,3006.0,3363.0,12.0,14.0,13.0,4.0,2.0,244.0,0.0,215795.0,74850.0,120896.0,20048.0,494.0,46586.0,21214.0,19701.0,5670.0,2796.0,1.0,26535.0,12905.0,5417.0,16.0,16.0,34988.0,8167.0,24166.0,2654.0,16508.0,20105.0,4.0,0.0,218.0,24.0,17.0,0.0,288.0,17.0,3.0,0.0,12.0,8.0,False,False,False,False,,,8008.0,3.0,30.0,0.0,8009.0,3987.0,500.0,0.0,9104.0,10.0,30.0,0.0,8017.0,740.0,0.0,0.0,8275.0,12.0,0.0,0.0,8233.0,20.0,30.0,0.0,8000.0,8200.0,5005.0,5008.0,5002.0,8.0,5.4,588.5999999999999,312.0,541.2,381.1,1199.7,597.8,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,6.2,,639.3,,540.9,,1074.7
1456,4498743425,1594313952725,1800,420,11,13,10.14.327.8505,CLASSIC,MATCHED_GAME,윤소공원,3.0,100.0,202.0,7.0,4.0,True,2015.0,3031.0,3094.0,3009.0,3046.0,3086.0,3363.0,4.0,4.0,16.0,4.0,2.0,322.0,0.0,221203.0,10404.0,209523.0,1275.0,1786.0,20026.0,2112.0,17369.0,545.0,4162.0,3.0,7829.0,14580.0,1429.0,15.0,32.0,18606.0,4834.0,12074.0,1696.0,13627.0,14580.0,2.0,0.0,212.0,49.0,37.0,4.0,176.0,16.0,0.0,0.0,9.0,3.0,False,False,False,False,False,False,8021.0,2627.0,0.0,0.0,8009.0,3194.0,500.0,0.0,9103.0,23.0,0.0,0.0,8014.0,383.0,0.0,0.0,8275.0,7.0,0.0,0.0,8234.0,12734.0,0.0,0.0,8000.0,8200.0,5008.0,5008.0,5002.0,8.0,6.7,569.3,294.6,458.6,240.8,608.8,332.3,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,True,,,,,,,,
1457,4498629781,1594311785457,1741,420,11,13,10.14.327.8505,CLASSIC,MATCHED_GAME,윤소공원,2.0,100.0,145.0,7.0,4.0,False,3085.0,1043.0,1052.0,3006.0,3508.0,3134.0,3340.0,4.0,13.0,4.0,0.0,1.0,240.0,0.0,123636.0,10088.0,100140.0,13408.0,459.0,17141.0,3599.0,12993.0,548.0,2883.0,3.0,12516.0,2513.0,627.0,21.0,2.0,24949.0,14715.0,9927.0,306.0,10205.0,10260.0,0.0,0.0,173.0,12.0,12.0,0.0,37.0,13.0,1.0,0.0,13.0,3.0,False,False,False,False,False,False,9923.0,64.0,79.0,0.0,8139.0,1202.0,0.0,0.0,8136.0,3.0,6.0,0.0,8106.0,3.0,0.0,0.0,8009.0,725.0,500.0,0.0,9103.0,0.0,0.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,6.6,6.4,472.0,261.0,384.7,228.4,931.5,389.9,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
1458,4449098491,1592176172899,1243,420,11,13,10.12.324.5925,CLASSIC,MATCHED_GAME,윤소공원,9.0,200.0,164.0,12.0,4.0,False,3123.0,2422.0,3078.0,1036.0,1083.0,0.0,3340.0,3.0,8.0,3.0,0.0,1.0,423.0,0.0,46191.0,774.0,38480.0,6936.0,0.0,10308.0,774.0,7203.0,2330.0,1707.0,1.0,11546.0,235.0,235.0,11.0,14.0,17550.0,5795.0,11094.0,660.0,7205.0,6058.0,0.0,0.0,124.0,0.0,0.0,0.0,119.0,11.0,1.0,0.0,6.0,1.0,False,False,False,False,False,False,8437.0,689.0,474.0,0.0,8401.0,422.0,0.0,0.0,8444.0,581.0,0.0,0.0,8451.0,120.0,0.0,0.0,8304.0,9.0,0.0,0.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5008.0,5008.0,5002.0,5.7,6.699999999999999,331.2,435.20000000000005,347.0,314.6,891.4000000000001,666.8,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,YFUGmMRdqhIEdQ6oLAa_QToZPDynSYBmywylmIOiRY0wJTg,uYW5C8L5y6X-Kv1xF0VbxmL_zT9rvQa4rySvytvx0P9gCIFytF1EJh1b,False,,,,,,,,
