,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,summonerName,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,accountId,summonerId,currentAccountId,firstBlood
48,4604051921,1598499428385,1600,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,236,1,4,True,3153,2033,3105,3006,3133,3071,3363,5,4,9,2,1,666,0,159811,6225,148813,4772,0,19276,2171,16976,128,1087,1,12290,10651,4993,27,3,19608,6383,10999,2224,12651,10400,3,1,207,32,24,5,64,15,4,0,11,4,False,False,False,False,True,False,8005,1466,935,530,9101,2161,2282,0,9104,15,20,0,8014,451,0,0,8275,9,0,0,8210,12,0,0,8000,8200,5005,5008,5003,7.3,9.9,,,488.20000000000005,496.1,,,513.8,313.4,,,836.5999999999999,278.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
49,4603587855,1598462284433,997,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,142,14,4,True,0,0,3020,0,0,0,3363,8,2,7,5,2,639,0,61430,47470,10423,3535,0,12030,8136,1846,2047,1753,2,3057,822,822,19,14,8230,2667,5121,441,8411,6750,0,0,123,4,4,0,85,12,3,0,8,2,False,False,False,False,,,8214,776,0,0,8275,18,0,0,8210,0,0,0,8237,307,0,0,8139,468,0,0,8135,1087,5,0,8200,8100,5005,5008,5003,,7.6,,,,505.70000000000005,,,,434.3,,,,339.29999999999995,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
50,4603654677,1598460541733,1332,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,84,14,4,False,3146,3157,2055,2031,1056,3020,3340,4,5,1,3,1,622,0,103942,69512,17366,17063,0,15017,12802,1557,658,6478,1,15117,2956,2956,7,4,21130,4544,15076,1510,8701,8275,0,0,173,0,0,0,49,14,3,0,7,0,False,False,False,False,,,8021,3338,0,0,8009,174,50,0,9105,16,40,0,8014,211,0,0,8139,1029,0,0,8135,1177,2,0,8000,8100,5008,5008,5003,8.1,9.2,,,568.4,571.9000000000001,,,438.29999999999995,349.9,,,1304.8,420.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
51,4603538801,1598457623216,2083,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,84,12,4,False,3146,3157,0,3165,1052,3020,3340,5,2,5,4,1,1499,0,204415,152764,21691,29959,0,16767,14648,2011,108,8685,1,18028,1329,0,33,3,26780,11211,14787,781,13356,12310,0,0,252,17,14,3,98,17,11,0,22,6,False,False,False,False,False,False,8021,3132,0,0,8009,372,50,0,9105,20,20,0,8014,311,0,0,8451,231,0,0,8444,1449,0,0,8000,8400,5008,5008,5003,9.0,8.0,,6.2,545.1,447.8,,478.1,399.2,266.0,,418.0,519.8,635.1,,681.8,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
52,4603206908,1598447812088,1612,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,126,12,4,True,3142,3036,3134,3047,3814,1055,3363,8,6,9,3,2,491,0,142021,13959,126450,1611,0,24145,3721,19414,1009,922,1,10569,12018,7690,24,10,16296,3128,12637,531,13140,11950,3,0,183,5,1,4,164,15,4,0,13,3,False,False,False,False,False,True,8230,18,0,0,8226,250,797,0,8210,0,0,0,8236,14,0,0,8304,11,1,5,8345,3,0,0,8200,8300,5008,5008,5002,9.0,6.199999999999999,,,607.0,370.5,,,651.2,236.8,,,821.8,309.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
53,4603106147,1598445057811,1755,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,142,14,4,True,1058,3135,3285,3020,1082,1058,3363,4,3,9,2,1,675,0,137242,111999,15022,10220,0,20107,14848,1737,3521,2474,3,4605,4683,2418,32,27,11688,6486,4160,1041,11353,10750,1,0,212,8,8,0,115,16,7,0,16,4,False,False,False,False,False,True,8214,1272,12,0,8275,22,0,0,8210,0,0,0,8237,527,0,0,8139,669,0,0,8135,1525,5,0,8200,8100,5005,5008,5003,7.7,8.4,,,456.9,513.8,,,344.8,315.0,,,486.3,291.4,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
54,4602768952,1598443188618,923,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,875,6,4,False,2031,0,3751,1054,3111,1031,3340,0,5,0,0,0,214,0,37230,4060,29677,3493,0,4241,69,3276,895,535,1,9497,0,0,11,7,11767,5551,6102,113,4327,3600,0,0,96,0,0,0,86,9,3,0,6,3,False,False,False,False,,,8021,549,0,0,9111,0,0,0,9105,0,0,0,8014,12,0,0,8444,646,0,0,8451,105,0,0,8000,8400,5005,5008,5003,,5.8999999999999995,,,,371.7,,,,226.10000000000002,,,,655.4000000000001,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
55,4602619931,1598440445278,1727,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,875,6,4,False,0,3742,3067,3211,3111,3068,3364,2,1,8,2,1,1694,0,107022,24448,70627,11945,0,7794,956,5560,1277,4581,1,32793,1350,0,36,15,24443,10410,11733,2299,10147,10075,0,0,212,12,0,0,189,15,9,0,12,8,False,False,False,False,False,False,8021,1830,0,0,9111,932,200,0,9105,13,30,0,8014,118,0,0,8444,1735,0,0,8451,212,0,0,8000,8400,5005,5008,5003,7.1,8.6,,,450.90000000000003,470.8,,,327.4,341.4,,,757.9000000000001,454.3,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
56,4602613649,1598438234981,1600,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,84,12,4,False,3146,2421,2055,3151,3111,3191,3364,4,1,6,4,1,1244,0,126290,99667,25968,654,0,16042,12735,3307,0,13825,1,16294,3320,107,28,3,24340,8587,15232,520,10756,10525,0,0,216,20,12,5,99,15,8,0,9,8,False,False,False,False,False,False,8021,3106,0,0,9111,773,200,0,9105,15,0,0,8014,236,0,0,8139,803,0,0,8135,3315,5,0,8000,8100,5008,5008,5003,9.3,9.5,,,651.5,499.0,,,512.2,329.0,,,1163.1,188.10000000000002,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
57,4600230414,1598339517355,2124,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,876,11,4,False,3157,3742,1402,3009,3151,3194,3364,13,7,10,7,3,502,0,247801,165573,27403,54826,0,27324,21538,921,4864,14935,1,29667,17871,0,47,26,41660,17577,22772,1310,18083,16350,0,0,48,188,94,46,412,18,8,0,11,11,False,False,False,False,False,False,8230,17,0,0,8275,24,0,0,8234,25947,0,0,8232,6,0,0,9105,11,10,0,9111,1295,460,0,8200,8000,5005,5008,5002,0.5,0.1,1.8,3.3,539.5999999999999,358.5,513.2,704.0,496.70000000000005,382.6,418.6,664.9000000000001,1093.2,633.6,1999.6,1439.4,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
58,4599591280,1598289663701,1304,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,238,14,4,True,3142,2055,3147,3158,3134,1028,3364,6,2,1,3,1,701,0,95285,3353,90877,1054,0,17181,350,15830,1000,1982,1,5971,1724,1724,30,5,11837,2488,8872,477,9136,8725,1,0,172,4,4,0,93,14,5,0,11,5,False,False,False,False,False,True,8112,1245,0,0,8139,759,0,0,8136,6,12,0,8106,3,0,0,8009,309,50,0,9105,16,50,0,8100,8000,5008,5008,5002,8.5,7.699999999999999,,,730.2,478.29999999999995,,,521.2,294.6,,,797.0999999999999,328.79999999999995,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
59,4599548129,1598288073547,1234,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,238,14,4,False,3142,2031,3134,2055,3158,0,3364,1,8,2,0,1,469,0,52544,2464,47787,2292,0,9195,195,8217,782,785,1,6152,0,0,27,5,13235,2903,9596,734,5820,5650,0,0,121,0,0,0,66,11,8,0,16,5,False,False,False,False,False,False,8112,807,0,0,8139,805,0,0,8136,7,14,0,8106,2,0,0,8009,126,30,0,9105,0,0,0,8100,8000,5008,5008,5002,5.8,6.300000000000001,,,323.7,409.6,,,285.2,239.8,,,772.9000000000001,379.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
60,4599504702,1598285870403,1757,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,8,14,4,True,3152,3089,1052,3158,3041,1056,3363,5,1,3,4,2,955,0,130164,115311,14343,510,0,16782,15365,907,510,24220,1,7871,9652,1541,32,3,18945,8833,9438,672,11452,10160,1,0,207,17,1,5,97,15,9,0,18,3,False,False,False,False,False,False,8230,14,0,0,8275,5,0,0,8210,16,0,0,8236,24,0,0,8139,913,0,0,8135,3264,5,0,8200,8100,5007,5008,5003,8.5,9.1,,,467.9,491.0,,,374.8,300.1,,,651.9,277.8,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
61,4599428365,1598283111299,2307,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,84,12,4,False,3146,3157,2055,3020,3089,3165,3363,10,6,10,6,2,922,0,203800,177745,24143,1911,0,43008,35973,5123,1911,20986,1,29091,8201,1016,44,9,41333,17488,20313,3531,16378,16175,0,0,271,4,4,0,105,18,9,0,20,5,False,False,False,False,False,False,8021,5835,0,0,8009,893,50,0,9105,13,0,0,8014,782,0,0,8139,2114,0,0,8135,4854,5,0,8000,8100,5008,5008,5003,6.300000000000001,9.9,5.2,7.1,473.4,533.9,692.2,525.0,410.3,353.9,548.2,468.5,1207.9,174.8,1862.2,1293.2,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
62,4599382393,1598280533944,1256,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,84,12,4,False,3146,2421,3108,1054,1082,3111,3340,4,3,1,2,1,290,0,91345,74672,14659,2013,0,11429,9672,1650,106,7240,1,8233,1985,0,18,4,18202,8644,7452,2105,9094,7200,0,0,180,8,4,4,54,14,2,0,8,4,False,False,False,False,,,8021,2593,0,0,8009,178,50,0,9105,15,0,0,8017,81,0,0,8444,972,0,0,8242,0,0,0,8000,8400,5008,5008,5003,10.3,6.4,,,600.8,451.5,,,442.59999999999997,330.9,,,1082.7,563.4,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
63,4599312752,1598278211335,956,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,517,12,4,True,3030,2031,2055,1001,3191,1056,3340,1,1,1,0,1,349,0,58655,52481,4749,1425,0,3544,3283,260,0,2670,1,5086,3385,0,13,6,7455,600,6331,522,5832,5125,0,0,140,11,5,0,251,11,3,0,7,1,False,False,False,False,,,8021,1843,0,0,8009,330,200,0,9105,0,0,0,8014,60,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5002,,8.4,,,,442.7,,,,269.9,,,,385.3,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
64,4598842746,1598271572786,1679,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,3,12,4,True,3152,3157,2055,3111,3041,3089,3364,8,2,13,6,3,1353,0,169661,165232,4123,306,0,21655,21289,161,204,1999,1,28063,6643,4907,41,36,18045,5188,12063,794,13316,12375,1,1,230,14,5,2,106,16,3,0,18,8,False,False,False,False,True,False,8124,447,0,0,8143,505,0,0,8136,14,30,0,8134,61,5,0,8275,5,0,0,8210,18,0,0,8100,8200,5007,5008,5003,9.0,8.2,,,552.7,484.1,,,523.0999999999999,281.2,,,607.2,257.2,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
65,4598678098,1598270187904,980,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,142,12,4,True,2033,0,2423,3041,3285,3020,3363,5,0,0,5,2,0,0,79193,63506,12599,3087,0,9306,6237,2009,1059,165,1,1365,3232,3232,12,23,3755,1725,2029,0,7932,6425,1,0,169,0,0,0,72,12,3,0,8,2,False,False,False,False,,,8360,4,0,0,8313,0,0,0,8316,1897,0,0,8347,0,0,0,8275,16,0,0,8210,0,0,0,8300,8200,5005,5008,5003,,9.0,,,,478.3,,,,341.2,,,,309.7,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
66,4598658605,1598267865930,1678,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,517,14,4,True,3030,3157,3089,1033,3041,3020,3340,9,5,6,7,3,449,0,128679,113533,9710,5435,0,30449,25569,614,4265,13332,1,25308,8086,4790,20,26,33003,9463,21930,1608,13903,13440,1,0,189,16,13,0,436,16,6,0,14,3,False,False,False,False,False,True,8021,5080,0,0,8009,3406,500,0,9105,20,40,0,8014,417,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5002,6.5,7.6,,,424.2,455.6,,,333.79999999999995,257.2,,,994.9000000000001,462.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
67,4598604341,1598265576900,1452,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,62,12,4,False,3153,2033,3009,3155,3044,3067,3340,4,4,4,2,1,529,0,80553,12700,65888,1963,0,13685,2678,10950,56,2748,1,13290,4084,2046,14,7,19461,10957,7809,694,9438,8650,1,0,164,4,4,0,35,13,2,0,9,1,False,False,False,False,False,False,8010,445,0,0,9111,263,160,0,9105,13,50,0,8014,149,0,0,8345,3,0,0,8352,270,1374,892,8000,8300,5005,5008,5003,9.6,6.800000000000001,,,598.7,405.79999999999995,,,477.79999999999995,290.1,,,771.4000000000001,473.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
68,4598557155,1598263169222,1649,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,876,11,4,False,1414,2031,2055,3111,3151,1028,3364,2,3,0,2,1,629,0,154686,95519,24732,34433,0,7237,5839,284,1113,7950,1,10935,16963,210,18,17,22264,4345,17027,891,9010,7775,2,0,18,136,90,21,202,12,7,0,9,3,False,False,True,False,False,False,8230,8,0,0,8275,17,0,0,8234,14641,0,0,8232,4,10,0,8242,0,0,0,8473,538,0,0,8200,8400,5005,5008,5002,0.7,0.4,,,376.6,330.2,,,372.29999999999995,281.8,,,926.6,727.2,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
69,4597190309,1598191379430,1262,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,1,100,268,12,4,True,2031,3151,2055,3802,3115,3020,3363,4,0,1,4,1,0,0,122400,115167,7169,64,0,9821,9775,46,0,235,1,3360,11779,3026,26,6,5767,1517,4195,54,10274,9375,1,0,201,24,16,5,135,14,7,0,12,4,False,False,False,False,,,8008,1,40,0,8009,1122,500,0,9104,16,10,0,8017,121,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5003,10.399999999999999,9.0,,,667.3,467.6,,,523.6,351.6,,,335.5,181.1,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
70,4597121686,1598189157097,1316,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,3,100,236,1,4,False,3153,2031,1028,3067,1055,3006,3363,2,3,1,0,1,615,0,82605,3614,76735,2256,0,10323,1091,9165,66,339,1,4030,2747,0,18,3,9596,3562,5364,670,7316,6400,0,0,175,0,0,0,40,12,6,0,13,2,False,False,False,False,False,False,8005,1018,677,341,8009,460,300,0,9104,20,30,0,8017,106,0,0,8304,11,1,5,8345,3,0,0,8000,8300,5005,5008,5002,9.6,7.2,,,493.6,414.1,,,367.7,273.20000000000005,,,397.1,280.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
71,4596828615,1598182919512,1829,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,142,1,4,False,3089,3285,1026,3102,1082,3111,3363,7,5,7,3,2,846,0,169352,147819,13259,8273,225,28310,22723,2158,3429,2335,3,7801,3620,676,24,27,13617,5419,7406,792,13395,12825,0,0,205,18,15,0,135,15,3,0,14,2,False,False,False,False,False,False,8360,11,0,0,8313,0,0,0,8316,6253,0,0,8347,0,0,0,8275,29,0,0,8210,0,0,0,8300,8200,5005,5008,5003,6.8,6.9,,6.8,398.2,457.6,,558.9,422.9,374.8,,485.9,567.0,310.6,,484.09999999999997,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
72,4596295158,1598167722697,2073,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,99,3,4,False,3853,3107,2055,2065,3009,3108,3364,3,9,16,2,2,440,0,38901,30838,5028,3034,0,11817,9196,1566,1054,3355,5,16216,834,0,80,70,20807,5194,15469,143,9167,7425,0,0,49,0,0,0,396,15,11,0,33,22,False,False,False,False,False,False,8439,0,0,0,8446,0,0,0,8473,478,0,0,8242,0,0,0,8347,0,0,0,8345,3,0,0,8400,8300,5005,5008,5002,2.0,0.7,,1.3,322.1,195.0,,638.2,238.9,156.0,,293.0,661.5,188.5,,690.5,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
73,4596192788,1598164853556,1669,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,20,14,4,True,3152,1057,3020,1056,3041,3742,3364,7,4,12,4,1,679,0,108981,71582,6516,30882,0,21561,18687,1315,1558,15141,1,22575,4932,774,36,37,27693,14034,12869,790,11524,9570,1,0,164,0,0,0,291,15,4,0,13,7,False,False,False,False,False,False,8128,1456,20,0,8126,841,0,0,8136,9,18,0,8105,15,5,0,8234,11618,0,0,8232,4,0,0,8100,8200,5008,5008,5003,6.6,5.800000000000001,,,413.1,437.1,,,343.6,314.4,,,1031.1999999999998,605.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
74,4595436875,1598122985910,957,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,3,12,4,True,3152,2031,2421,3047,3191,1056,3364,6,2,6,3,2,500,0,45723,43608,2114,0,0,5297,5198,99,0,663,1,8170,972,972,15,17,8923,1561,7128,233,7280,6225,0,1,95,0,0,0,45,9,3,0,7,3,False,False,False,False,True,False,8124,271,0,0,8143,150,0,0,8136,2,4,0,8134,40,4,0,8275,4,0,0,8210,0,0,0,8100,8200,5007,5008,5003,,7.199999999999999,,,,432.4,,,,412.1,,,,323.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
75,4595433642,1598120366880,1710,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,126,14,4,True,3142,0,3156,3044,3067,3111,3364,5,4,11,0,1,575,0,151825,17050,128262,6512,0,24128,2892,20524,712,2753,1,13263,7877,5155,53,7,16138,7761,8219,157,12177,10325,1,0,207,15,9,4,114,16,5,0,16,12,False,False,False,False,False,True,8230,16,0,0,8226,250,1195,0,8210,0,0,0,8236,14,0,0,8136,10,30,0,8139,1306,0,0,8200,8100,5005,5008,5003,8.1,8.4,,,467.0,428.5,,,393.5,294.9,,,471.9,347.8,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
